MAPI_DISTRIBUTION_LIST_NAME 0x8053
MAPI_DISTRIBUTION_LIST_ONE_OFF_MEMBERS 0x8054
MAPI_DISTRIBUTION_LIST_MEMBERS 0x8055
MAPI_INSTANT_MESSAGING_ADDRESS 0x8062
MAPI_DISTRIBUTION_LIST_STREAM 0x8064
MAPI_EMAIL_DISPLAY_NAME 0x8080
MAPI_EMAIL_ADDR_TYPE 0x8082
MAPI_EMAIL_EMAIL_ADDRESS 0x8083
MAPI_EMAIL_ORIGINAL_DISPLAY_NAME 0x8084
MAPI_EMAIL1ORIGINAL_ENTRY_ID 0x8085
MAPI_EMAIL1RICH_TEXT_FORMAT 0x8086
MAPI_EMAIL1EMAIL_TYPE 0x8087
MAPI_EMAIL2DISPLAY_NAME 0x8090
MAPI_EMAIL2ENTRY_ID 0x8091
MAPI_EMAIL2ADDR_TYPE 0x8092
MAPI_EMAIL2EMAIL_ADDRESS 0x8093
MAPI_EMAIL2ORIGINAL_DISPLAY_NAME 0x8094
MAPI_EMAIL2ORIGINAL_ENTRY_ID 0x8095
MAPI_EMAIL2RICH_TEXT_FORMAT 0x8096
MAPI_EMAIL3DISPLAY_NAME 0x80A0
MAPI_EMAIL3ENTRY_ID 0x80A1
MAPI_EMAIL3ADDR_TYPE 0x80A2
MAPI_EMAIL3EMAIL_ADDRESS 0x80A3
MAPI_EMAIL3ORIGINAL_DISPLAY_NAME 0x80A4
MAPI_EMAIL3ORIGINAL_ENTRY_ID 0x80A5
MAPI_EMAIL3RICH_TEXT_FORMAT 0x80A6
MAPI_FAX1ADDRESS_TYPE 0x80B2
MAPI_FAX1EMAIL_ADDRESS 0x80B3
MAPI_FAX1ORIGINAL_DISPLAY_NAME 0x80B4
MAPI_FAX1ORIGINAL_ENTRY_ID 0x80B5
MAPI_FAX2ADDRESS_TYPE 0x80C2
MAPI_FAX2EMAIL_ADDRESS 0x80C3
MAPI_FAX2ORIGINAL_DISPLAY_NAME 0x80C4
MAPI_FAX2ORIGINAL_ENTRY_ID 0x80C5
MAPI_FAX3ADDRESS_TYPE 0x80D2
MAPI_FAX3EMAIL_ADDRESS 0x80D3
MAPI_FAX3ORIGINAL_DISPLAY_NAME 0x80D4
MAPI_FAX3ORIGINAL_ENTRY_ID 0x80D5
MAPI_FREE_BUSY_LOCATION 0x80D8
MAPI_HOME_ADDRESS_COUNTRY_CODE 0x80DA
MAPI_WORK_ADDRESS_COUNTRY_CODE 0x80DB
MAPI_OTHER_ADDRESS_COUNTRY_CODE 0x80DC
MAPI_ADDRESS_COUNTRY_CODE 0x80DD
MAPI_BIRTHDAY_LOCAL 0x80DE
MAPI_WEDDING_ANNIVERSARY_LOCAL 0x80DF
MAPI_TASK_STATUS 0x8101
MAPI_TASK_START_DATE 0x8104
MAPI_TASK_DUE_DATE 0x8105
MAPI_TASK_ACTUAL_EFFORT 0x8110
MAPI_TASK_ESTIMATED_EFFORT 0x8111
MAPI_TASK_FRECUR 0x8126
MAPI_SEND_MEETING_AS_ICAL 0x8200
MAPI_APPOINTMENT_SEQUENCE 0x8201
MAPI_APPOINTMENT_SEQUENCE_TIME 0x8202
MAPI_APPOINTMENT_LAST_SEQUENCE 0x8203
MAPI_CHANGE_HIGHLIGHT 0x8204
MAPI_BUSY_STATUS 0x8205
MAPI_FEXCEPTIONAL_BODY 0x8206
MAPI_APPOINTMENT_AUXILIARY_FLAGS 0x8207
MAPI_OUTLOOK_LOCATION 0x8208
MAPI_MEETING_WORKSPACE_URL 0x8209
MAPI_FORWARD_INSTANCE 0x820A
MAPI_LINKED_TASK_ITEMS 0x820C
MAPI_APPT_START_WHOLE 0x820D
MAPI_APPT_END_WHOLE 0x820E
MAPI_APPOINTMENT_START_TIME 0x820F
MAPI_APPOINTMENT_END_TIME 0x8210
MAPI_APPOINTMENT_END_DATE 0x8211
MAPI_APPOINTMENT_START_DATE 0x8212
MAPI_APPT_DURATION 0x8213
MAPI_APPOINTMENT_COLOR 0x8214
MAPI_APPOINTMENT_SUB_TYPE 0x8215
MAPI_APPOINTMENT_RECUR 0x8216
MAPI_APPOINTMENT_STATE_FLAGS 0x8217
MAPI_RESPONSE_STATUS 0x8218
MAPI_APPOINTMENT_REPLY_TIME 0x8220
MAPI_RECURRING 0x8223
MAPI_INTENDED_BUSY_STATUS 0x8224
MAPI_APPOINTMENT_UPDATE_TIME 0x8226
MAPI_EXCEPTION_REPLACE_TIME 0x8228
MAPI_OWNER_NAME 0x822E
MAPI_APPOINTMENT_REPLY_NAME 0x8230
MAPI_RECURRENCE_TYPE 0x8231
MAPI_RECURRENCE_PATTERN 0x8232
MAPI_TIME_ZONE_STRUCT 0x8233
MAPI_TIME_ZONE_DESCRIPTION 0x8234
MAPI_CLIP_START 0x8235
MAPI_CLIP_END 0x8236
MAPI_ORIGINAL_STORE_ENTRY_ID 0x8237
MAPI_ALL_ATTENDEES_STRING 0x8238
MAPI_AUTO_FILL_LOCATION 0x823A
MAPI_TO_ATTENDEES_STRING 0x823B
MAPI_CCATTENDEES_STRING 0x823C
MAPI_CONF_CHECK 0x8240
MAPI_CONFERENCING_TYPE 0x8241
MAPI_DIRECTORY 0x8242
MAPI_ORGANIZER_ALIAS 0x8243
MAPI_AUTO_START_CHECK 0x8244
MAPI_AUTO_START_WHEN 0x8245
MAPI_ALLOW_EXTERNAL_CHECK 0x8246
MAPI_COLLABORATE_DOC 0x8247
MAPI_NET_SHOW_URL 0x8248
MAPI_ONLINE_PASSWORD 0x8249
MAPI_APPOINTMENT_PROPOSED_DURATION 0x8256
MAPI_APPT_COUNTER_PROPOSAL 0x8257
MAPI_APPOINTMENT_PROPOSAL_NUMBER 0x8259
MAPI_APPOINTMENT_NOT_ALLOW_PROPOSE 0x825A
MAPI_APPT_TZDEF_START_DISPLAY 0x825E
MAPI_APPT_TZDEF_END_DISPLAY 0x825F
MAPI_APPT_TZDEF_RECUR 0x8260
MAPI_REMINDER_MINUTES_BEFORE_START 0x8501
MAPI_REMINDER_TIME 0x8502
MAPI_REMINDER_SET 0x8503
MAPI_PRIVATE 0x8506
MAPI_AGING_DONT_AGE_ME 0x850E
MAPI_FORM_STORAGE 0x850F
MAPI_SIDE_EFFECTS 0x8510
MAPI_REMOTE_STATUS 0x8511
MAPI_PAGE_DIR_STREAM 0x8513
MAPI_SMART_NO_ATTACH 0x8514
MAPI_COMMON_START 0x8516
MAPI_COMMON_END 0x8517
MAPI_TASK_MODE 0x8518
MAPI_FORM_PROP_STREAM 0x851B
MAPI_REQUEST 0x8530
MAPI_NON_SENDABLE_TO 0x8536
MAPI_NON_SENDABLE_CC 0x8537
MAPI_NON_SENDABLE_BCC 0x8538
MAPI_COMPANIES 0x8539
MAPI_CONTACTS 0x853A
MAPI_PROP_DEF_STREAM 0x8540
MAPI_SCRIPT_STREAM 0x8541
MAPI_CUSTOM_FLAG 0x8542
MAPI_OUTLOOK_CURRENT_VERSION 0x8552
MAPI_CURRENT_VERSION_NAME 0x8554
MAPI_REMINDER_NEXT_TIME 0x8560
MAPI_HEADER_ITEM 0x8578
MAPI_USE_TNEF 0x8582
MAPI_TO_DO_TITLE 0x85A4
MAPI_VALID_FLAG_STRING_PROOF 0x85BF
MAPI_LOG_TYPE 0x8700
MAPI_LOG_START 0x8706
MAPI_LOG_DURATION 0x8707
MAPI_LOG_END 0x8708
